me	O	0.9993
for	P	0.9986
my	D	0.9981
birthday	N	0.9991
Also	R	0.9908
looking	V	0.9924
really	R	0.9997
forward	R	0.6949
to	P	0.9944
seeing	V	0.9999
yall	O	0.8844
Nov	^	0.9560
10	$	0.9951
my	D	0.9956
first	A	0.9849
college	N	0.9876
game	N	0.9947


148103434	$	0.6342
103233636798701568A	$	0.8010
So	R	0.6120
pretty	R	0.9901
much	A	0.9008
im	L	0.9835
gonna	V	0.9878
believe	V	0.9998
that	O	0.5923
myt	V	0.9498
10000th	$	0.7322
tweet	N	0.8541
will	V	0.9816
come	V	0.9993
sometime	R	0.9955
tonight	R	0.9560
during	P	0.9959
the	D	0.9991
MNF	^	0.9759
game	N	0.9588
Jets	N	0.7007
at	P	0.9998
Texans	^	0.9995
on	P	0.9836
ESPN	^	0.9723


370131557	$	0.2805
118482876625989632A	$	0.5153
Curtis	^	0.9954
Painter	^	0.6116
was	V	0.9802
asked	V	0.9826
in	P	0.8696
interviews	N	0.9939
today	N	0.9685
if	P	0.9965
as	P	0.9836
the	D	0.9929
lead	N	0.9176
singer	N	0.9996
of	P	0.9985
Nirvana	^	0.9898
was	V	0.9917
getting	V	0.9990
the	D	0.9996
band	N	0.9968
back	R	0.8749
together	R	0.9149


297382357	$	0.3484
212454254445727744C	^	0.6375
Care	^	0.6962
adapting	V	0.9954
to	P	0.9937
culture	N	0.9023
change	N	0.8618
0745	$	0.4032
Jun	^	0.9878
12	$	0.9964
2012	$	0.9649
Danny	^	0.9974
Care	V	0.4475
claims	V	0.9624
it	O	0.9835
feels	V	0.9962
weird	A	0.9949
to	P	0.9980
be	V	0.9998
a	D	0.9910
newcomer	N	0.9988
in	P	0.9993
the	D	0.9991
URL	N	0.7407


263529559	$	0.3695
262788466226655232B	$	0.3189
Beloved	A	0.8150
dont	V	0.6839
worry	V	0.9997
about	P	0.9564
tomorrow	N	0.9656
Wake	V	0.9876
up	T	0.9401
every	D	0.9934
morning	N	0.9935
conscious	N	0.5861
of	P	0.9992
Jesus	^	0.9997
supply	N	0.8626
Joseph	^	0.9980
Prince	^	0.9972


33586366	$	0.2890
260105138251890688B	$	0.3146
Philly	^	0.9779
girls	N	0.9824
love	V	0.7937
going	V	0.9979
to	P	0.9805
Big	^	0.5929
Bangs	^	0.5890
Kifs	^	0.9029
Fat	^	0.7776
Tuesday	^	0.9993
etc	G	0.5997


223630163	$	0.3496
100348089285607425C	$	0.5597
Lucy	^	0.9875
Hale	^	0.9987
is	V	0.9980
trending	V	0.9909
worldwide	A	0.9208
The	D	0.9952
girls	N	0.9991
from	P	0.9993
PrettyLittleLiars	^	0.9120
are	V	0.9886
getting	V	0.9982
some	D	0.9094
love	N	0.9388
from	P	0.9999
the	D	0.9992
fans	N	0.9990
tonight	R	0.6895
Congrats	!	0.5906
lucyyhale	^	0.2212


553882398	$	0.3227
240195388693413891C	P	0.2194
The	D	0.9509
SnickerdoodleStrawberry	^	0.8387
Ice	^	0.9538
Cream	^	0.9062
Sandwich	^	0.8408
is	V	0.9946
BACK	R	0.9181
Well	R	0.6149
be	V	0.9870
at	P	0.9994
the	D	0.9965
SR	^	0.6221
Wed	^	0.9840
Night	N	0.7382
Mkt	N	0.3786
Guernville	^	0.6606
Farm	^	0.8492
URL	^	0.8563


322342303	$	0.2810
101828209850580993B	$	0.4936
Dear	N	0.5772
ESPN	^	0.5345
you	O	0.9909
arent	V	0.9880
fooling	V	0.9971
anyone	N	0.9612
with	P	0.9998
your	D	0.9944
Monday	^	0.9111
Night	N	0.6841
Football	N	0.9869
graphics	N	0.9611
its	L	0.9311
Thursday	^	0.9334
Just	R	0.9970
make	V	0.9919
TNF	^	0.7297
graphics	N	0.6110
Thanks	N	0.9839


171721620	$	0.7978
175160015462735872A	$	0.6268
National	^	0.4479
Bieber	^	0.9992
Day	N	0.8066
in	P	0.9956
all	D	0.5129
the	D	0.9945
countries3	N	0.8045


27673803	$	0.3516
118362498155028480B	$	0.4542
This	O	0.5405
may	V	0.9448
be	V	0.9998
a	D	0.9935
fact	N	0.9925
RT	V	0.8055
RaheemBrock	^	0.4734
Curtis	^	0.9984
painter	N	0.9761
will	V	0.9912
help	V	0.9992
the	D	0.9995
colts	N	0.8542
win	V	0.9936
their	D	0.9893
first	A	0.9892
game	N	0.9971
U	O	0.9663
heard	V	0.9999
it	O	0.9961
here	R	0.9893
first	A	0.5883


116848357	$	0.6177
257292826776322048C	^	0.3282
Dont	V	0.8708
get	V	1.0000
me	O	0.9991
on	P	0.9683
the	D	0.9995
topic	N	0.9987
of	P	0.9963
Andrew	^	0.9997
Breitbart	^	0.9562
again	R	0.9764
I	O	0.9982
cried	V	0.9995
like	P	0.9547
a	D	0.9948
child	N	0.8973
last	A	0.9528
Saturday	^	0.6666


185428677	$	0.6207
108232564933804032D	$	0.6718
New	A	0.9271
cast	N	0.9976
of	P	0.9966
DWTS	^	0.5718
tba	N	0.7619
at	P	0.9995
8pm	$	0.6415
tonight	N	0.6209
So	P	0.6182
excited	V	0.8057
The	D	0.9964
meeting	N	0.9969
tonight	R	0.8862
better	R	0.5855
be	V	0.9811
done	V	0.8248
or	&	0.9933
someone	N	0.9877
will	V	0.9958
have	V	0.9997
to	P	0.9971
lend	V	0.9999
me	O	0.9959
their	D	0.9756
phone	N	0.9994
thx	N	0.8706


49756682	$	0.2688
261999318007963648A	$	0.3609
SIU	^	0.3454
up	T	0.5607
2	$	0.5087
sets	N	0.5702
to	P	0.9974
0	$	0.9984
at	P	0.9978
Drake	^	0.9993
2516	$	0.4431
2725	$	0.4897
looking	V	0.9786
to	P	0.9925
keep	V	0.9961
sole	N	0.4731
possession	N	0.9972
of	P	0.9938
4th	A	0.7818
place	N	0.9971
in	P	0.9933
MVC	N	0.7670
just	R	0.9998
underway	R	0.8495
in	P	0.9978
the	D	0.9991
3rd	A	0.3847
set	N	0.9156


21411063	$	0.3516
108277951220551680A	$	0.6056
Trying	V	0.9942
to	P	0.9970
leave	V	0.9971
Im	L	0.9767
only	A	0.5052
10	$	0.9986
minutes	N	0.9748
late	A	0.9085
so	R	0.8680
far	R	0.9787
still	R	0.9937
need	V	0.9910
to	P	0.9720
dash	N	0.7704
to	P	0.9997
the	D	0.9994
ladies	N	0.9924
room	N	0.9761
Cant	V	0.9616
wait	V	0.9995
to	P	0.9912
hear	V	0.9892
who	O	0.9991
is	V	0.9998
on	P	0.9725
DWTS	N	0.6126
tonight	N	0.8518


149063337	$	0.6319
245844253408890880B	^	0.4159
Congress	^	0.9934
lashes	N	0.9122
out	P	0.6345
at	P	0.9977
BJP	^	0.9952
over	P	0.8911
coal	N	0.9913
block	N	0.7471
issue	N	0.9222
Lashing	V	0.9947
out	T	0.8858
at	P	0.9996
the	D	0.9985
Bharatiya	^	0.9765
Janata	^	0.9924
Party	N	0.6329
on	P	0.9969
Wednesday	^	0.9895
for	P	0.9997
its	D	0.5204
URL	N	0.8397


77088549	$	0.3621
263451293933260800C	$	0.4225
If	P	0.9966
you	O	0.9980
fucks	V	0.9703
w	P	0.9320
iParty	^	0.5016
come	V	0.9971
out	T	0.5345
this	D	0.9180
Thursday	^	0.8834
to	P	0.9946
Club	^	0.8836
Signature	^	0.8961
2001	$	0.8920
S	G	0.5884
Lumpkin	^	0.8334
Rd	^	0.7439
Suite	^	0.8952
3DT	^	0.7634
3	$	0.9762
w	P	0.9767
College	N	0.5891
ID	L	0.4557
EVERYONE	N	0.9738
ELSE	R	0.9668
5	$	0.9802
18	$	0.9958
w	P	0.8677
ID	O	0.3433


770079542	$	0.3643
264105877722771456A	^	0.4002
Got	V	0.8912
plans	N	0.8856
tonight	R	0.6610
Join	V	0.9975
us	O	0.9869
at	P	0.9977
AJs	^	0.9885
on	P	0.9780
Poyntz	^	0.9618
for	P	0.9979
Thursday	^	0.9898
Night	N	0.7327
Live	V	0.9026
Jessica	^	0.9991
Furney	^	0.9103
will	V	0.9781
be	V	0.9993
playing	V	0.9940
79	$	0.9898
pm	N	0.9230
URL	N	0.8472


156699481	$	0.7024
250030653821825025A	$	0.3948
6by	P	0.2661
the	D	0.9993
time	N	0.9971
you	O	0.9946
conjure	V	0.9995
the	D	0.9995
record	N	0.9606
you	O	0.9950
might	V	0.9993
notice	V	0.9919
a	D	0.9956
change	N	0.9952
in	P	0.9876
atmospherethats	^	0.3950
finewhatever	^	0.7260
may	V	0.7171
beis	V	0.6362
probably	R	0.9995
related	A	0.5918
to	P	0.9998
the	D	0.9992
record	N	0.9682


438152067	$	0.2544
257843953452347392A	$	0.3609
Bbsr	^	0.6190
Autorickshaw	^	0.9743
union	^	0.7971
calls	V	0.7060
for	P	0.9943
12hr	A	0.8528
strike	N	0.9928
tomorrow	N	0.9613
in	P	0.9989
the	D	0.9986
city	N	0.9821
protesting	V	0.9969
against	P	0.9944
fuel	N	0.7973
price	N	0.9904
hike	N	0.9706
and	&	0.9985
cap	N	0.8995
on	P	0.9963
LPG	^	0.8708
Odisha	^	0.8933


58830533	$	0.3320
264003998720348160C	^	0.4897
Spread	V	0.9792
the	D	0.9994
word	N	0.9640
The	D	0.9793
Workshop	N	0.9956
is	V	0.9948
Dayton	^	0.9896
OH	!	0.5459
is	V	0.9896
not	R	0.9968
cancelled	V	0.9949
I	O	0.9982
will	V	0.9998
be	V	0.9996
in	P	0.9868
Ohio	^	0.9824
tomorrow	N	0.9352
Ill	L	0.9741
be	V	0.9990
at	P	0.9994
the	D	0.9994
party	N	0.9749
Saturday	^	0.7595
Night	N	0.8879


98627870	$	0.5854
103217677996277760A	$	0.6572
Monday	^	0.9594
Night	N	0.6561
Football	N	0.9777
Gary	^	0.9539
Neville	^	0.9996
did	V	0.9871
well	R	0.5481
even	R	0.9974
if	P	0.9696
at	P	0.9829
times	N	0.9191
he	O	0.9935
was	V	0.9997
like	P	0.7863
a	D	0.9942
train	N	0.9931
spotter	N	0.9751
talking	V	0.9685
about	P	0.9975
the	D	0.9997
female	N	0.5701
clitoris	N	0.9233
itsnoteasy	G	0.2276


382459056	$	0.2890
264169727134429186C	^	0.3851
Somebody	N	0.8071
braiding	V	0.9996
my	D	0.9990
hair	N	0.9985
tomorrow	N	0.9622
Idc	L	0.4446
who	O	0.9924
but	&	0.9655
if	P	0.9953
it	O	0.9984
doesnt	V	0.9970
look	V	0.9965
good	A	0.9957
Im	L	0.9847
taking	V	0.9995
it	O	0.9961
out	T	0.9355


276151090	$	0.5375
264214590869618688A	$	0.3948
Bashaara	^	0.7929
Graves	^	0.7562
had	V	0.9756
17	$	0.9976
points	N	0.9941
and	&	0.9976
15	$	0.9973
rebounds	N	0.9569
in	P	0.9974
her	D	0.9668
debut	N	0.9992
with	P	0.9998
Tennessee	^	0.9987
in	P	0.9869
an	D	0.9947
exhibition	N	0.9992
game	N	0.9874
on	P	0.9976
Thursday	^	0.9852
She	O	0.9783
played	V	0.9973
23	$	0.9866
minutes	N	0.9932


25962591	$	0.4358
103232458824220673B	$	0.5448
ManI	N	0.6300
want	V	0.9900
to	P	0.9841
go	V	0.9977
fuxs	V	0.6804
with	P	0.9993
the	D	0.9993
homies	N	0.9567
Hdashkane	^	0.3305
ADdaCAPO	^	0.8710
KEN2theFOOL	^	0.8611
tonite	N	0.4194
for	P	0.9995
MNF	^	0.9605
the	D	0.9956
Horn	N	0.8944
but	&	0.9928
I	O	0.9978
cant	V	0.9967


20645542	$	0.4874
261631092539392000A	$	0.3093
Dee	^	0.9874
Dee	^	0.9974
Ramones	^	0.9975
exhibition	N	0.9975
of	P	0.9951
visual	A	0.9664
work	N	0.9972
opens	V	0.9466
tomorrow	N	0.8846
Dee	^	0.9701
Dee	^	0.9992
Shepard	^	0.9994
Fairey	^	0.8559
prints	N	0.8161
for	P	0.9992
sale	N	0.9719
at	P	0.9998
the	D	0.9985
opening	N	0.7242
FRIDAY	^	0.8998
8PM11PM	^	0.4041


50909879	$	0.3498
264200442886623232C	^	0.3608
Heres	L	0.3149
everybodys	D	0.6752
warning	N	0.9765
nobody	N	0.9440
better	R	0.8470
piss	V	0.9948
me	O	0.9989
off	T	0.6816
tomorrow	N	0.9019
Idc	L	0.4446
who	O	0.9621
you	O	0.9981
are	V	0.9988
Im	L	0.9699
gonna	V	0.9815
snap	V	0.9956
done	V	0.9260
imatmybreakingpoint	V	0.1145
canttakethisanymore	R	0.1768


101465967	$	0.6898
227992945368915969C	^	0.5879
Tong	^	0.9853
Mew	^	0.9819
Ying	^	0.7864
Donut	^	0.7979
TangJune	^	0.9371
Sunee	^	0.9861
Korn	^	0.9995
X	E	0.3771
everything	N	0.9803
lah	V	0.4718
i	O	0.9915
love	V	0.9994
all	X	0.5584
the	D	0.9997
cast	N	0.9806
hehehe	!	0.9667


577546457	$	0.3310
264157367481012224B	$	0.4078
At	P	0.9787
least	A	0.9608
Im	L	0.9901
going	V	0.9923
to	P	0.9410
eastern	^	0.5476
tomorrow	N	0.7087
Livonia	^	0.9830
can	V	0.9933
scratch	V	0.9979
my	D	0.9989
balls	N	0.9980


246428848	$	0.3443
104517341710262272C	$	0.5933
Good	A	0.9176
Friday	^	0.8262
Morning	N	0.8373
people	N	0.9964
Redskins	^	0.6369
URLs	^	0.8491
take	V	0.9809
care	N	0.8957
of	P	0.9994
the	D	0.9990
Colts	^	0.7269
tonight	R	0.7648
even	R	0.9975
wo	V	0.8291
Payton	^	0.9965
Manning	^	0.9242


162904928	$	0.6227
100395453350297600D	$	0.7421
ProudOfAllstar	^	0.4199
Fuck	V	0.4393
yeah	!	0.8867
Lets	L	0.9672
get	V	0.9999
it	O	0.9979
trending	V	0.9997
worldwide	A	0.8389
just	R	0.9997
like	P	0.8809
we	O	0.9995
got	V	0.9993
Allstar	^	0.8538
Weekend	N	0.8118
trending	V	0.9994
worldwide	A	0.8584
tonight	N	0.9104


31037343	$	0.2810
238453939270471680G	^	0.4413
JETT	^	0.9862
LOUNGE	^	0.9235
THURSDAY	^	0.9977
NIGHT	N	0.8120
its	L	0.9792
gonna	V	0.9928
be	V	0.9992
HOT	A	0.8673
come	N	0.5802
party	N	0.8810
with	P	0.9998
me	O	0.9991
and	&	0.9935
Kenny	^	0.9991
Smoove	^	0.5398
he	O	0.9936
is	V	0.9997
one	$	0.9614
of	P	0.9994
the	D	0.9996
hottest	A	0.9927
Producers	N	0.9958
and	&	0.9979
many	A	0.8183
more	A	0.6254


358508158	$	0.2699
256885904461942785B	^	0.4089
Good	^	0.6123
to	P	0.9961
see	V	0.9969
real	A	0.9819
progress	N	0.9971
on	P	0.9994
the	D	0.9994
cleanup	N	0.9959
and	&	0.9977
rebuilding	V	0.9992
in	P	0.8650
Henryville	^	0.8701
IN	P	0.8406
from	P	0.9983
the	D	0.9940
March	^	0.9968
2nd	$	0.7866
tornado	N	0.9889
URL	N	0.7645


27982261	$	0.4358
103157260112510976D	$	0.6976
hope	N	0.7389
i	O	0.9520
get	V	0.9999
to	P	0.9906
catch	V	0.9950
Monday	^	0.9765
Night	N	0.6841
Football	N	0.9934
tonight	N	0.8307
havent	V	0.8496
got	V	0.9985
to	P	0.9666
see	V	0.9993
a	D	0.9988
game	N	0.9924
URLs	N	0.8307
only	R	0.9200
preseason	N	0.5481
wk1	N	0.3315
but	&	0.9875
feel	V	0.9739
like	P	0.9200
ive	L	0.8259
missed	V	0.9997
a	D	0.9959
lot	N	0.9503


99260593	$	0.4077
259983669446455296A	$	0.4542
Tomorrows	S	0.7690
Monday	^	0.9622
and	&	0.9983
Im	L	0.9958
looking	V	0.9794
forward	R	0.9200
for	P	0.9996
it	O	0.9973
Will	V	0.9939
be	V	0.9993
hanging	V	0.9991
out	T	0.9254
with	P	0.9993
an	D	0.9979
old	A	0.9873
Shatec	^	0.6695
friend	N	0.9343
of	P	0.9979
mine	O	0.9531
Ying	^	0.3565
Manhattan	^	0.9998
and	&	0.9984
iceskating	N	0.3922
D	N	0.7740


324748107	$	0.2805
100517814976266242F	$	0.7610
Eerily	R	0.9966
shockingly	R	0.9986
quiet	A	0.9973
day	N	0.9994
at	P	0.9996
work	N	0.9808
today	N	0.9946
considering	V	0.9949
how	R	0.9975
like	P	0.8702
all	D	0.9077
financial	A	0.9723
markets	N	0.9975
worldwide	A	0.6181
are	V	0.8269
on	P	0.9724
verge	N	0.9800
of	P	0.9942
collapse	N	0.9869
supposedly	R	0.9939


223630163	$	0.3496
100348089285607425E	$	0.7161
Lucy	^	0.9875
Hale	^	0.9987
is	V	0.9980
trending	V	0.9909
worldwide	A	0.9208
The	D	0.9952
girls	N	0.9991
from	P	0.9993
PrettyLittleLiars	^	0.9120
are	V	0.9886
getting	V	0.9982
some	D	0.9094
love	N	0.9388
from	P	0.9999
the	D	0.9992
fans	N	0.9990
tonight	R	0.6895
Congrats	!	0.5906
lucyyhale	^	0.2212


205180397	$	0.4669
262994889929785344A	^	0.3669
Mtn	^	0.9997
is	V	0.9799
acting	V	0.9868
like	P	0.9636
a	D	0.9970
bitch	N	0.9759
Eskom	^	0.9666
e	^	0.3124
tsere	^	0.7206
mabone	^	0.9408
Mxm	^	0.8477
it	O	0.9896
really	R	0.9980
is	V	0.9999
a	D	0.9975
Monday	^	0.8393
hey	!	0.9638


167482641	$	0.7091
262921934981971970C	$	0.2615
I	O	0.9954
hope	V	0.9991
yall	O	0.9655
not	R	0.9986
sleeping	V	0.9997
on	P	0.9827
the	D	0.9994
Blackout	N	0.8363
Homecoming	N	0.9930
Party	N	0.9517
this	D	0.9623
Friday	^	0.7760
at	P	0.9977
Club	^	0.8225
Pulse	N	0.5804
Shit	N	0.9983
is	V	0.9983
really	R	0.9967
bout	R	0.5751
to	P	0.9942
crinack	V	0.6177


99260593	$	0.4077
259983669446455296C	^	0.3558
Tomorrows	^	0.5361
Monday	^	0.9992
and	&	0.9983
Im	L	0.9958
looking	V	0.9794
forward	R	0.9200
for	P	0.9996
it	O	0.9973
Will	V	0.9939
be	V	0.9993
hanging	V	0.9991
out	T	0.9254
with	P	0.9993
an	D	0.9979
old	A	0.9873
Shatec	^	0.6695
friend	N	0.9343
of	P	0.9979
mine	O	0.9531
Ying	^	0.3565
Manhattan	^	0.9998
and	&	0.9984
iceskating	N	0.3922
D	N	0.7740


61853316	$	0.3344
103081947517034496C	$	0.6446
Yes	!	0.9544
Im	L	0.9970
ready	A	0.9873
for	P	0.9995
HS	^	0.9057
college	N	0.6301
pro	N	0.5824
Bring	V	0.9992
it	O	0.9705
blueraider93	P	0.3491
Make	V	0.9411
Monday	^	0.9274
better	A	0.6771
We	O	0.9900
can	V	0.9996
now	R	0.9962
come	V	0.9982
home	N	0.6072
to	P	0.9981
MNF	^	0.8990
You	O	0.9935
ready	A	0.9180
for	P	0.9999
some	D	0.9833
Football	N	0.9688


132930248	$	0.6150
103233520188657664B	$	0.3281
Be	V	0.9763
sure	A	0.8897
to	P	0.9984
catch	V	0.9970
former	A	0.9236
Owl	N	0.8423
football	N	0.9955
player	N	0.9949
Lestar	^	0.5461
Jean	^	0.9999
on	P	0.9169
ESPNs	^	0.7715
Monday	^	0.9983
Night	N	0.6841
Football	N	0.9934
tonight	N	0.8968
at	P	0.9993
8	$	0.9924
pm	N	0.9682
with	P	0.9997
Houston	^	0.9994
Go	V	0.9040
Owls	N	0.9383


182194111	$	0.7030
248915569829613568A	^	0.3155
Pakistan	^	0.9992
to	P	0.9958
talk	V	0.9913
counterterrorism	N	0.9611
with	P	0.9994
US	^	0.8709
Afghans	^	0.9810
Pakistans	^	0.9754
foreign	A	0.8682
minister	N	0.9969
revealed	V	0.9578
Thursday	^	0.9543
that	P	0.9412
her	D	0.9404
country	N	0.9991
would	V	0.9961
soon	R	0.8783
hold	V	0.9691
co	^	0.7520


288690722	$	0.4077
183833135430111232A	$	0.6118
US	^	0.8108
President	^	0.9617
wannabe	^	0.6172
Rick	^	0.9998
Santorum	^	0.9904
won	V	0.9760
the	D	0.9980
Louisiana	^	0.9990
primary	A	0.7286
on	P	0.9958
Saturday	^	0.9954
Breaking	^	0.6829
News	^	0.9549
Buzz	^	0.9351
URL	^	0.7563


377474736	$	0.2890
257261869591568386A	$	0.4259
Knicks	^	0.9989
vs	P	0.6672
Celtics	^	0.9956
until	P	0.9992
they	O	0.9932
take	V	0.9997
out	T	0.9740
Melo	^	0.9472
then	R	0.9822
gonna	V	0.9920
watch	V	0.9993
the	D	0.9995
Yankees	^	0.9569
Game	^	0.5147
Guess	V	0.9845
its	L	0.9875
looking	V	0.9728
like	P	0.9540
a	D	0.9862
Sports	N	0.8984
Saturday	^	0.6333
Night	N	0.8838


427621336	$	0.2625
263998344404291585C	$	0.2615
I	O	0.9984
miss	V	0.9980
one	$	0.9541
day	N	0.9842
it	O	0.9809
seems	V	0.9982
like	P	0.9338
theyre	L	0.6698
about	P	0.7191
to	P	0.9897
give	V	0.9999
me	O	0.9983
ISS	V	0.6513
tomorrow	N	0.8858
wtf	!	0.6743
pt	N	0.7342


63532465	$	0.3352
100665193335500800D	$	0.7421
Londonriots	^	0.8204
is	V	0.9964
trending	V	0.9773
3rd	A	0.5546
worldwide	A	0.8128
This	O	0.8359
is	V	0.9977
NOT	R	0.9966
something	N	0.9442
to	P	0.9975
be	V	0.9997
proud	A	0.9868
of	P	0.9980
United	^	0.9606
Kingdom	^	0.9555
Sort	V	0.3961
it	O	0.9904
out	T	0.9454


43598498	$	0.2475
118152030320734210A	$	0.5153
Curtis	^	0.9845
URL	^	0.8257
have	V	0.9966
a	D	0.9987
chance	N	0.9917
again	R	0.9829
Cant	V	0.8554
believe	V	0.9992
Kerry	^	0.9998
Collins	^	0.9981
didnt	V	0.9777
throw	V	0.9993
us	O	0.9335
a	D	0.9658
picksix	N	0.5357
tonight	N	0.5862


38621292	$	0.2997
233410057478479874C	^	0.5685
Got	V	0.9884
some	D	0.9816
great	A	0.9992
shots	N	0.9997
of	P	0.9994
the	D	0.9957
March	^	0.9984
Fourth	^	0.7288
Marching	^	0.6899
Band	N	0.6735
tonight	N	0.8754
at	P	0.9989
Americaplatz	^	0.9593
Musikfest	^	0.8004
they	O	0.9803
were	V	0.9926
fantastic	A	0.9980


205180397	$	0.4669
262994889929785344C	^	0.5761
Mtn	^	0.9997
is	V	0.9799
acting	V	0.9868
like	P	0.9636
a	D	0.9970
bitch	N	0.9759
Eskom	^	0.9666
e	^	0.3124
tsere	^	0.7206
mabone	^	0.9408
Mxm	^	0.8477
it	O	0.9896
really	R	0.9980
is	V	0.9999
a	D	0.9975
Monday	^	0.8393
hey	!	0.9638


290120812	$	0.3680
175147659059929089B	$	0.5350
Just	R	0.9988
got	V	0.9986
back	R	0.4293
from	P	0.9981
school	N	0.9856
aaaggghhh	!	0.7632
he	O	0.9988
is	V	0.9998
18	$	0.9912
Ive	L	0.9595
been	V	0.9925
having	V	0.9999
a	D	0.9876
spazzing	A	0.6130
attack	N	0.6095
the	D	0.9983
whole	A	0.9833
day	N	0.9911
O	P	0.3152
National	^	0.5273
Bieber	^	0.9987
Day3	$	0.8396
justinbieber	N	0.3467


35045078	$	0.2740
107415744429572097A	$	0.6669
Damn	!	0.8261
If	P	0.9942
I	O	0.9995
was	V	0.9998
able	A	0.9657
to	P	0.9967
go	V	0.9972
today	N	0.8636
I	O	0.9941
could	V	0.9998
have	V	0.9981
watched	V	0.9976
the	D	0.9965
advanced	A	0.7398
screening	N	0.9996
of	P	0.9987
Terra	^	0.9925
Nova	^	0.9896


97967826	$	0.4053
113758849688805376A	$	0.8494
On	P	0.9896
the	D	0.9997
night	N	0.9913
Hank	^	0.9960
Williams	^	0.9924
came	V	0.9829
to	P	0.9723
town	N	0.5189


252307187	$	0.3502
103158253193666560C	$	0.6388
RT	V	0.5949
if	P	0.9916
youre	L	0.9910
stoked	V	0.8391
about	P	0.9815
Monday	^	0.9824
Night	N	0.7906
Football	N	0.9833


42828974	$	0.2545
110195528733704192C	$	0.3982
My	D	0.9979
sons	N	0.9915
were	V	0.9811
watching	V	0.9921
MTV	^	0.6438
the	D	0.9991
other	A	0.9912
night	N	0.9794
Looked	V	0.9975
like	P	0.9420
an	D	0.9804
absolute	A	0.5310
freak	N	0.9886
show	N	0.8237
What	O	0.9653
happened	V	0.9984
to	P	0.9841
Hank	^	0.9994
Williams	^	0.9897
Johnny	^	0.9998
Cash	^	0.8236
real	A	0.9622
music	N	0.9987


203740421	$	0.5598
106585520066404352A	$	0.7623
Today	N	0.9961
we	O	0.9919
found	V	0.9999
out	T	0.8071
that	P	0.4616
Rob	^	0.9986
Henry	^	0.9999
tore	V	0.9979
his	D	0.9952
ACL	^	0.9778
Steve	^	0.9997
Jobs	N	0.5069
is	V	0.9978
stepping	V	0.9743
down	T	0.5253
the	D	0.9993
Colts	^	0.8912
signed	V	0.8702
Kerry	^	0.9998
Collins	^	0.9993
and	&	0.9977
The	D	0.8660
Carter	^	0.9409
4	P	0.5195
leaked	V	0.9624


34879851	$	0.3562
179484875588509696A	$	0.6771
Saya	^	0.9212
mengirim	^	0.6404
166	$	0.9914
foto	^	0.4077
di	^	0.5029
Facebook	^	0.9983
dalam	^	0.4235
album	N	0.9384
JAVA	^	0.6891
JAZZ	^	0.9129
on	P	0.9976
the	D	0.9981
MOVE	N	0.8436
Supermall	^	0.8123
Karawaci	^	0.9956
URL	^	0.5160


126841409	$	0.6623
106056652142284800A	$	0.6669
Austin	^	0.9994
Collie	N	0.7309
returned	V	0.9936
to	P	0.9949
Colts	^	0.9220
practice	N	0.9199
Monday	^	0.5321
after	P	0.9637
missing	V	0.9951
a	D	0.9979
few	A	0.9061
days	N	0.9996
of	P	0.9969
camp	N	0.7384
with	P	0.9996
a	D	0.9993
knee	N	0.9881
injury	N	0.8226


296502129	$	0.3675
103263897712201731B	$	0.4640
Show	N	0.5726
em	O	0.7692
what	O	0.9425
it	O	0.9973
isRT	E	0.4723
Trujohnson2	^	0.5628
Love	V	0.9212
it	O	0.9905
when	R	0.9942
scouts	N	0.7280
be	V	0.9391
at	P	0.9991
our	D	0.9982
Practice	N	0.9983
I	O	0.9903
counted	V	0.9980
4	P	0.6829
today	N	0.9905
Broncos	^	0.9855
Miami	^	0.9999
Philly	^	0.9985
Tampa	^	0.9987
Bay	^	0.9591


29597497	$	0.3484
104667078665048064A	$	0.6811
Colts	^	0.9047
game	N	0.9853
tonight	N	0.4902
Yay	!	0.9366


349109660	$	0.4605
101454064570732545F	$	0.6689
Rick	^	0.9982
Porcello	^	0.9975
is	V	0.9968
not	R	0.9952
Rick	^	0.9908
Wild	A	0.6106
Thing	N	0.9946
Vaughn	^	0.6659
I	O	0.9935
am	V	0.9963
worried	A	0.7194
the	D	0.9996
real	A	0.9400
Ubaldo	^	0.9946
is	V	0.9981
back	R	0.8825
Good	A	0.9876
thing	N	0.9958
Verlander	^	0.9761
is	V	0.9959
tomorrow	N	0.7582
tigers	N	0.4845
yikes	!	0.9038


342549290	$	0.4573
252498062243680256B	^	0.4495
Cliff	^	0.9993
Avril	^	0.9984
leaves	V	0.9075
Detroit	^	0.9960
Lions	^	0.9517
game	N	0.9451
with	P	0.9988
back	A	0.5130
injury	N	0.8768
Detroit	^	0.9362
Lions	^	0.8983
defensive	A	0.9575
end	N	0.9910
Cliff	^	0.9358
Avril	^	0.9982
left	V	0.7985
Sundays	^	0.8267
game	N	0.9886
against	P	0.9998
the	D	0.9953
Minnes	N	0.8129


50025826	$	0.3404
101451016377085952A	$	0.7519
Im	L	0.9933
going	V	0.9909
to	P	0.9910
Cleveland	^	0.9965
tomorrow	N	0.9570
so	P	0.7575
Ill	L	0.9850
break	V	0.9993
up	T	0.8723
